DATE,AD_CLIENT_ID,CUSTOM_CHANNEL_NAME,AD_REQUESTS,MATCHED_AD_REQUESTS,AD_REQUESTS_COVERAGE,INDIVIDUAL_AD_IMPRESSIONS,CLICKS,CLICKS_SPAM_RATIO,MATCHED_AD_REQUESTS_CTR,COST_PER_CLICK (USD),EARNINGS (USD),AD_REQUESTS_RPM (USD)
2014-05-20,partner-ebay-de-vip-01,testchannel-02,6664216,6638161,0.9961,33179071,7180,0.0185,0.0011,0.31,2205.77,0.33
2014-05-19,partner-ebay-de-vip-01,testchannel-02,7223083,7193030,0.9958,35953634,8026,0.0191,0.0011,0.30,2387.40,0.33
2014-05-03,partner-ebay-de-vip-01,testchannel-02,29920,29806,0.9962,148864,62,0.0462,0.0021,0.27,16.65,0.56
2014-05-16,partner-ebay-de-vip-01,testchannel-03,965329,962824,0.9974,4811046,1146,0.0146,0.0012,0.31,354.96,0.37
2014-05-06,partner-ebay-de-vip-01,testchannel-03,1125112,1122405,0.9976,5608472,1295,0.0145,0.0012,0.32,410.95,0.37
2014-05-10,partner-ebay-de-vip-01,testchannel-03,1144936,1142146,0.9976,5706800,1274,0.0848,0.0011,0.29,371.59,0.32
2014-05-24,partner-ebay-de-vip-01,testchannel-03,966755,961877,0.995,4804225,1314,0.0201,0.0014,0.34,450.07,0.47
2014-05-11,partner-ebay-de-vip-01,testchannel-03,1662598,1658620,0.9976,8287349,2009,0.0262,0.0012,0.29,572.97,0.34
2014-05-09,partner-ebay-de-vip-01,testchannel-03,1079065,1076113,0.9973,5376941,1265,0.0201,0.0012,0.30,379.77,0.35
2014-05-18,partner-ebay-de-vip-01,testchannel-03,1492872,1489157,0.9975,7440916,1766,0.0151,0.0012,0.29,504.12,0.34
2014-05-14,partner-ebay-de-vip-01,testchannel-03,1143407,1140541,0.9975,5699208,1535,0.0254,0.0013,0.31,469.32,0.41
2014-05-23,partner-ebay-de-vip-01,testchannel-03,966368,961395,0.9949,4802059,1334,0.0191,0.0014,0.33,437.23,0.45
2014-05-19,partner-ebay-de-vip-01,testchannel-03,1031916,1029286,0.9975,5143515,1184,0.0166,0.0012,0.29,347.41,0.34
2014-04-30,partner-ebay-de-vip-01,testchannel-03,49906,49603,0.9939,247756,54,0.0182,0.0011,0.29,15.74,0.32
2014-05-07,partner-ebay-de-vip-01,testchannel-03,1176374,1173451,0.9975,5863584,1555,0.0177,0.0013,0.34,525.05,0.45
2014-05-15,partner-ebay-de-vip-01,testchannel-03,1084470,1081956,0.9977,5406362,1381,0.0356,0.0013,0.32,448.32,0.41
2014-05-01,partner-ebay-de-vip-01,testchannel-03,828245,825203,0.9963,4119046,934,0.021,0.0011,0.27,254.19,0.31
2014-05-26,partner-ebay-de-vip-01,testchannel-03,1070205,1064437,0.9946,5316726,1358,0.0237,0.0013,0.32,430.65,0.40
2014-05-08,partner-ebay-de-vip-01,testchannel-03,1160722,1157435,0.9972,5783185,1350,0.0189,0.0012,0.32,427.46,0.37
2014-05-13,partner-ebay-de-vip-01,testchannel-03,1181743,1178649,0.9974,5889582,1518,0.0162,0.0013,0.31,474.34,0.40
2014-06-11,partner-ebay-de-vip-01,testchannel-03,984229,978959,0.9946,4879422,920,0.0223,0.0009,0.31,288.90,0.29
2014-05-04,partner-ebay-de-vip-01,testchannel-03,1610271,1604954,0.9967,8008571,2146,0.0237,0.0013,0.28,602.90,0.37
2014-05-02,partner-ebay-de-vip-01,testchannel-03,1189837,1185636,0.9965,5916688,1521,0.0193,0.0013,0.30,448.87,0.38
2014-05-03,partner-ebay-de-vip-01,testchannel-03,1156829,1152689,0.9964,5752178,1441,0.029,0.0013,0.33,472.51,0.41
2014-05-17,partner-ebay-de-vip-01,testchannel-03,970954,968367,0.9973,4838964,1180,0.0199,0.0012,0.33,393.58,0.41
2014-05-21,partner-ebay-de-vip-01,testchannel-03,940657,936405,0.9955,4678082,1098,0.0179,0.0012,0.32,355.52,0.38
2014-05-27,partner-ebay-de-vip-01,testchannel-03,1023761,1018190,0.9946,5085810,1364,0.0292,0.0013,0.31,427.13,0.42
2014-05-12,partner-ebay-de-vip-01,testchannel-03,1245250,1242090,0.9975,6206653,1596,0.0239,0.0013,0.31,499.05,0.40
2014-06-09,partner-ebay-de-vip-01,testchannel-03,83091,82596,0.994,411836,51,0,0.0006,0.35,17.98,0.22
2014-05-22,partner-ebay-de-vip-01,testchannel-03,939508,934036,0.9942,4665300,1110,0.0098,0.0012,0.32,360.42,0.38
2014-06-10,partner-ebay-de-vip-01,testchannel-03,945771,940787,0.9947,4688904,922,0.0139,0.001,0.30,278.89,0.29
2014-05-25,partner-ebay-de-vip-01,testchannel-03,1259386,1252768,0.9947,6257319,1606,0.008,0.0013,0.30,486.58,0.39
2014-05-20,partner-ebay-de-vip-01,testchannel-03,947365,944995,0.9975,4722216,1071,0.021,0.0011,0.34,365.22,0.39
2014-05-05,partner-ebay-de-vip-01,testchannel-03,1104077,1100850,0.9971,5496402,1250,0.0111,0.0011,0.32,396.04,0.36
2014-05-08,partner-ebay-es,NULL-BLP-D5,1590,518,0.3258,1895,21,0,0.0405,0.31,6.51,4.10
2014-05-09,partner-ebay-es,NULL-BLP-D5,1228,404,0.329,1548,21,0,0.052,0.34,7.18,5.85
2014-06-01,partner-ebay-es,NULL-BLP-D5,1370,492,0.3591,1836,31,0,0.063,0.17,5.37,3.92
2014-04-26,partner-ebay-es,NULL-BLP-D5,1325,477,0.36,1824,17,0,0.0356,0.35,5.89,4.44
2014-05-03,partner-ebay-es,NULL-BLP-D5,1157,358,0.3094,1307,23,0,0.0642,0.25,5.65,4.88
2014-04-27,partner-ebay-es,NULL-BLP-D5,1616,513,0.3175,1823,15,0,0.0292,0.41,6.16,3.81
2014-06-02,partner-ebay-es,NULL-BLP-D5,1530,543,0.3549,1990,33,0.0571,0.0608,0.17,5.61,3.67
2014-06-05,partner-ebay-es,NULL-BLP-D5,1287,476,0.3699,1626,14,0,0.0294,0.21,2.91,2.26
2014-05-19,partner-ebay-es,NULL-BLP-D5,1613,533,0.3304,1807,28,0.0667,0.0525,0.18,4.94,3.06
2014-04-19,partner-ebay-es,NULL-BLP-D5,1324,514,0.3882,1930,29,0.0333,0.0564,0.30,8.83,6.67
2014-05-13,partner-ebay-es,NULL-BLP-D5,1353,482,0.3562,1686,28,0,0.0581,0.20,5.48,4.05
2014-04-21,partner-ebay-es,NULL-BLP-D5,2026,803,0.3963,2840,43,0.0227,0.0535,0.22,9.62,4.75
2014-06-08,partner-ebay-es,NULL-BLP-D5,1385,543,0.3921,2005,13,0,0.0239,0.21,2.75,1.98
2014-05-27,partner-ebay-es,NULL-BLP-D5,1617,605,0.3741,2219,20,0.0476,0.0331,0.35,7.07,4.37
2014-05-31,partner-ebay-es,NULL-BLP-D5,1247,491,0.3937,1929,22,0,0.0448,0.16,3.58,2.87
2014-06-03,partner-ebay-es,NULL-BLP-D5,1563,620,0.3967,2199,26,0.0714,0.0419,0.20,5.13,3.28
2014-04-29,partner-ebay-es,NULL-BLP-D5,1479,459,0.3103,1682,23,0.08,0.0501,0.17,3.81,2.58
2014-05-28,partner-ebay-es,NULL-BLP-D5,1710,656,0.3836,2546,39,0.0714,0.0595,0.21,8.16,4.77
2014-05-02,partner-ebay-es,NULL-BLP-D5,1265,443,0.3502,1599,32,0.0857,0.0722,0.26,8.17,6.46
2014-05-12,partner-ebay-es,NULL-BLP-D5,2015,902,0.4476,3228,48,0.0204,0.0532,0.23,11.02,5.47
2014-05-18,partner-ebay-es,NULL-BLP-D5,1483,592,0.3992,2239,29,0.3095,0.049,0.25,7.29,4.92
2014-05-20,partner-ebay-es,NULL-BLP-D5,1624,620,0.3818,2266,35,0,0.0565,0.29,10.19,6.27
2014-05-15,partner-ebay-es,NULL-BLP-D5,1225,424,0.3461,1581,18,0,0.0425,0.28,5.11,4.17
2014-06-09,partner-ebay-es,NULL-BLP-D5,1630,578,0.3546,1999,25,0,0.0433,0.18,4.38,2.68
2014-05-01,partner-ebay-es,NULL-BLP-D5,1453,506,0.3482,1820,34,0.0286,0.0672,0.29,9.95,6.85
2014-06-10,partner-ebay-es,NULL-BLP-D5,1523,511,0.3355,1692,22,0,0.0431,0.23,4.97,3.26
2014-05-07,partner-ebay-es,NULL-BLP-D5,1399,483,0.3452,1740,37,0.0513,0.0766,0.26,9.72,6.95
2014-05-29,partner-ebay-es,NULL-BLP-D5,1472,542,0.3682,2081,29,0,0.0535,0.32,9.19,6.24
2014-05-17,partner-ebay-es,NULL-BLP-D5,1140,384,0.3368,1440,18,0,0.0469,0.28,5.06,4.44
2014-05-06,partner-ebay-es,NULL-BLP-D5,1566,559,0.357,2028,26,0,0.0465,0.23,5.88,3.76
2014-05-10,partner-ebay-es,NULL-BLP-D5,905,292,0.3227,1082,8,0,0.0274,0.20,1.59,1.76
2014-04-17,partner-ebay-es,NULL-BLP-D5,1347,532,0.395,1880,23,0,0.0432,0.28,6.54,4.85
2014-06-06,partner-ebay-es,NULL-BLP-D5,1211,438,0.3617,1698,20,0,0.0457,0.21,4.22,3.49
2014-05-24,partner-ebay-es,NULL-BLP-D5,1069,403,0.377,1532,27,0,0.067,0.29,7.76,7.26
2014-04-25,partner-ebay-es,NULL-BLP-D5,1443,496,0.3437,1780,25,0.0385,0.0504,0.30,7.54,5.22
2014-04-15,partner-ebay-es,NULL-BLP-D5,1859,737,0.3964,2694,30,0.2857,0.0407,0.22,6.69,3.60
2014-05-05,partner-ebay-es,NULL-BLP-D5,1670,563,0.3371,1997,26,0,0.0462,0.29,7.58,4.54
2014-04-23,partner-ebay-es,NULL-BLP-D5,1698,540,0.318,2078,23,0.0417,0.0426,0.26,5.89,3.47
2014-04-20,partner-ebay-es,NULL-BLP-D5,1473,608,0.4128,2183,28,0,0.0461,0.19,5.45,3.70
2014-05-16,partner-ebay-es,NULL-BLP-D5,1313,437,0.3328,1551,25,0,0.0572,0.24,6.10,4.64
2014-05-30,partner-ebay-es,NULL-BLP-D5,1388,571,0.4114,2227,46,0.1154,0.0806,0.19,8.94,6.44
2014-05-23,partner-ebay-es,NULL-BLP-D5,1257,436,0.3469,1638,36,0,0.0826,0.19,6.79,5.40
2014-05-22,partner-ebay-es,NULL-BLP-D5,1449,495,0.3416,1871,31,0,0.0626,0.23,7.10,4.90
2014-05-21,partner-ebay-es,NULL-BLP-D5,1645,562,0.3416,1984,48,0,0.0854,0.20,9.37,5.69
2014-04-24,partner-ebay-es,NULL-BLP-D5,1703,534,0.3136,2101,29,0,0.0543,0.16,4.65,2.73
2014-05-04,partner-ebay-es,NULL-BLP-D5,1420,549,0.3866,1993,23,0,0.0419,0.21,4.78,3.37
2014-05-14,partner-ebay-es,NULL-BLP-D5,1450,572,0.3945,2055,25,0,0.0437,0.18,4.58,3.16
2014-04-28,partner-ebay-es,NULL-BLP-D5,1783,526,0.295,1843,23,0,0.0437,0.25,5.71,3.20
2014-06-07,partner-ebay-es,NULL-BLP-D5,1163,512,0.4402,1894,28,0,0.0547,0.32,9.01,7.74
2014-05-26,partner-ebay-es,NULL-BLP-D5,1694,611,0.3607,2195,20,0,0.0327,0.20,3.93,2.32
2014-06-11,partner-ebay-es,NULL-BLP-D5,1434,574,0.4003,2068,31,0,0.054,0.30,9.39,6.55
2014-04-16,partner-ebay-es,NULL-BLP-D5,1419,586,0.413,2019,15,0.0625,0.0256,0.34,5.11,3.60
2014-04-18,partner-ebay-es,NULL-BLP-D5,1371,565,0.4121,2195,20,0,0.0354,0.29,5.71,4.16
2014-05-11,partner-ebay-es,NULL-BLP-D5,1186,388,0.3272,1387,24,0,0.0619,0.35,8.47,7.14
2014-06-04,partner-ebay-es,NULL-BLP-D5,1459,577,0.3955,1929,35,0,0.0607,0.18,6.40,4.39
2014-04-30,partner-ebay-es,NULL-BLP-D5,1288,446,0.3463,1707,25,0,0.0561,0.37,9.31,7.23
2014-04-22,partner-ebay-es,NULL-BLP-D5,1842,670,0.3637,2360,29,0,0.0433,0.34,9.87,5.36
2014-05-25,partner-ebay-es,NULL-BLP-D5,1381,480,0.3476,1810,27,0,0.0562,0.15,4.05,2.93
2014-04-30,partner-ebay-es,NULL-SRP-D5,153461,134767,0.8782,576054,6743,0.0179,0.05,0.18,1229.79,8.01
2014-05-04,partner-ebay-es,NULL-SRP-D5,150278,131138,0.8726,556873,6390,0.0168,0.0487,0.17,1071.57,7.13
2014-05-23,partner-ebay-es,NULL-SRP-D5,145561,126064,0.8661,533785,6204,0.0149,0.0492,0.17,1071.59,7.36
2014-04-29,partner-ebay-es,NULL-SRP-D5,165549,144703,0.8741,615361,6909,0.0165,0.0477,0.17,1163.35,7.03
2014-05-06,partner-ebay-es,NULL-SRP-D5,171424,148807,0.8681,630278,6951,0.0233,0.0467,0.17,1152.08,6.72
2014-06-01,partner-ebay-es,NULL-SRP-D5,160346,140509,0.8763,602677,6842,0.0191,0.0487,0.18,1241.75,7.74
2014-05-01,partner-ebay-es,NULL-SRP-D5,157831,138953,0.8804,593353,6887,0.0132,0.0496,0.18,1225.66,7.77
2014-05-13,partner-ebay-es,NULL-SRP-D5,167008,145203,0.8694,614766,6974,0.0195,0.048,0.18,1225.71,7.34
2014-05-27,partner-ebay-es,NULL-SRP-D5,178257,154781,0.8683,656277,7610,0.0213,0.0492,0.17,1318.95,7.40
2014-05-28,partner-ebay-es,NULL-SRP-D5,177442,154551,0.871,658487,7541,0.0182,0.0488,0.17,1305.42,7.36
2014-05-10,partner-ebay-es,NULL-SRP-D5,122815,107469,0.875,457767,5156,0.0168,0.048,0.17,885.23,7.21
2014-06-03,partner-ebay-es,NULL-SRP-D5,171637,148580,0.8657,629897,7131,0.0229,0.048,0.18,1250.14,7.28
2014-04-22,partner-ebay-es,NULL-SRP-D5,176655,154386,0.8739,654732,7333,0.0208,0.0475,0.17,1231.82,6.97
2014-05-22,partner-ebay-es,NULL-SRP-D5,164893,143314,0.8691,606506,6870,0.0228,0.0479,0.17,1187.17,7.20
2014-04-25,partner-ebay-es,NULL-SRP-D5,152950,134459,0.8791,574923,6400,0.0158,0.0476,0.18,1122.14,7.34
2014-06-07,partner-ebay-es,NULL-SRP-D5,127989,111918,0.8744,479334,5394,0.0164,0.0482,0.18,976.20,7.63
2014-05-21,partner-ebay-es,NULL-SRP-D5,177056,153250,0.8655,647416,7285,0.0258,0.0475,0.18,1278.82,7.22
2014-04-15,partner-ebay-es,NULL-SRP-D5,159565,138974,0.871,588930,6649,0.0179,0.0478,0.17,1137.87,7.13
2014-05-24,partner-ebay-es,NULL-SRP-D5,124870,108371,0.8679,461794,5310,0.0154,0.049,0.17,880.84,7.05
2014-04-28,partner-ebay-es,NULL-SRP-D5,179629,156530,0.8714,662529,7367,0.0194,0.0471,0.17,1287.70,7.17
2014-05-02,partner-ebay-es,NULL-SRP-D5,151162,132269,0.875,562162,6305,0.0226,0.0477,0.17,1059.02,7.01
2014-05-30,partner-ebay-es,NULL-SRP-D5,148684,130164,0.8754,558915,6249,0.0171,0.048,0.19,1156.83,7.78
2014-04-17,partner-ebay-es,NULL-SRP-D5,129026,113533,0.8799,486875,5889,0.0183,0.0519,0.18,1070.87,8.30
2014-04-23,partner-ebay-es,NULL-SRP-D5,164776,144597,0.8775,615183,6862,0.0145,0.0475,0.17,1144.76,6.95
2014-05-25,partner-ebay-es,NULL-SRP-D5,150015,130600,0.8706,554147,6148,0.0176,0.0471,0.18,1081.77,7.21
2014-05-18,partner-ebay-es,NULL-SRP-D5,152689,133345,0.8733,566843,6568,0.022,0.0493,0.17,1131.32,7.41
2014-04-16,partner-ebay-es,NULL-SRP-D5,137551,120316,0.8747,513087,5683,0.0164,0.0472,0.17,962.22,7.00
2014-05-26,partner-ebay-es,NULL-SRP-D5,183133,159385,0.8703,676647,7741,0.0244,0.0486,0.18,1361.81,7.44
2014-06-02,partner-ebay-es,NULL-SRP-D5,173958,151244,0.8694,644986,6852,0.0154,0.0453,0.17,1191.13,6.85
2014-06-05,partner-ebay-es,NULL-SRP-D5,160559,139308,0.8676,595172,6362,0.0162,0.0457,0.17,1100.88,6.86
2014-04-26,partner-ebay-es,NULL-SRP-D5,144757,127354,0.8798,542978,6190,0.0179,0.0486,0.16,1013.74,7.00
2014-06-08,partner-ebay-es,NULL-SRP-D5,147207,129229,0.8779,553027,6101,0.0174,0.0472,0.18,1119.38,7.60
2014-05-12,partner-ebay-es,NULL-SRP-D5,176568,153390,0.8687,651460,7241,0.0281,0.0472,0.17,1214.33,6.88
2014-05-19,partner-ebay-es,NULL-SRP-D5,185086,160184,0.8655,676809,7763,0.0172,0.0485,0.17,1320.32,7.13
2014-05-09,partner-ebay-es,NULL-SRP-D5,135741,118645,0.8741,506847,5699,0.0118,0.048,0.17,997.04,7.35
2014-05-31,partner-ebay-es,NULL-SRP-D5,136985,119799,0.8745,515256,5923,0.0187,0.0494,0.18,1054.69,7.70
2014-06-10,partner-ebay-es,NULL-SRP-D5,166535,144934,0.8703,618182,6810,0.0183,0.047,0.16,1118.05,6.71
2014-05-20,partner-ebay-es,NULL-SRP-D5,179975,156447,0.8693,661443,7599,0.0183,0.0486,0.18,1343.90,7.47
2014-05-29,partner-ebay-es,NULL-SRP-D5,164091,143033,0.8717,611694,6653,0.0166,0.0465,0.18,1178.73,7.18
2014-04-19,partner-ebay-es,NULL-SRP-D5,129962,113979,0.877,488274,5757,0.0232,0.0505,0.17,956.55,7.36
2014-06-09,partner-ebay-es,NULL-SRP-D5,173699,151358,0.8714,646993,7039,0.0141,0.0465,0.17,1225.26,7.05
2014-04-27,partner-ebay-es,NULL-SRP-D5,159834,140031,0.8761,595411,6991,0.0169,0.0499,0.17,1211.67,7.58
2014-05-03,partner-ebay-es,NULL-SRP-D5,134341,117374,0.8737,501519,5800,0.0218,0.0494,0.17,992.77,7.39
2014-05-17,partner-ebay-es,NULL-SRP-D5,122635,107187,0.874,456705,5391,0.0173,0.0503,0.18,981.28,8.00
2014-04-18,partner-ebay-es,NULL-SRP-D5,125012,110769,0.8861,479562,5580,0.0217,0.0504,0.19,1063.58,8.51
2014-05-05,partner-ebay-es,NULL-SRP-D5,177788,154693,0.8701,654131,6975,0.0175,0.0451,0.16,1127.85,6.34
2014-05-14,partner-ebay-es,NULL-SRP-D5,158396,138230,0.8727,587421,6785,0.015,0.0491,0.17,1170.28,7.39
2014-05-08,partner-ebay-es,NULL-SRP-D5,166436,145214,0.8725,618187,7189,0.0144,0.0495,0.18,1324.74,7.96
2014-04-24,partner-ebay-es,NULL-SRP-D5,174787,152884,0.8747,652189,7443,0.0187,0.0487,0.17,1263.73,7.23
2014-06-11,partner-ebay-es,NULL-SRP-D5,159054,138930,0.8735,593093,6630,0.0179,0.0477,0.17,1136.56,7.15
2014-06-04,partner-ebay-es,NULL-SRP-D5,167371,144737,0.8648,614438,6795,0.0164,0.0469,0.17,1158.33,6.92
2014-05-15,partner-ebay-es,NULL-SRP-D5,150173,130621,0.8698,556661,6440,0.0154,0.0493,0.18,1135.67,7.56
2014-05-07,partner-ebay-es,NULL-SRP-D5,165418,143632,0.8683,608916,6784,0.0175,0.0472,0.17,1145.36,6.92
2014-05-11,partner-ebay-es,NULL-SRP-D5,147184,129226,0.878,550514,6414,0.0199,0.0496,0.17,1068.86,7.26
2014-04-21,partner-ebay-es,NULL-SRP-D5,194304,169460,0.8721,717744,8174,0.0177,0.0482,0.17,1364.47,7.02
2014-06-06,partner-ebay-es,NULL-SRP-D5,144079,125035,0.8678,532612,5881,0.0164,0.047,0.17,1024.45,7.11
2014-04-20,partner-ebay-es,NULL-SRP-D5,145940,128781,0.8824,550564,5682,0.0181,0.0441,0.17,963.80,6.60
2014-05-16,partner-ebay-es,NULL-SRP-D5,143054,124220,0.8683,527135,6201,0.0182,0.0499,0.18,1119.38,7.82
2014-05-31,partner-ebay-es,WSR-BLP-I5,357061,314203,0.88,1319664,1607,0.0141,0.0051,0.29,463.55,1.30
2014-05-05,partner-ebay-es,WSR-BLP-I5,400555,342539,0.8552,1350012,1651,0.0248,0.0048,0.27,449.49,1.12
2014-04-19,partner-ebay-es,WSR-BLP-I5,366445,322930,0.8813,1311023,1897,0.0166,0.0059,0.27,505.28,1.38
2014-05-27,partner-ebay-es,WSR-BLP-I5,429144,373079,0.8694,1524165,1908,0.0285,0.0051,0.28,530.83,1.24
2014-04-26,partner-ebay-es,WSR-BLP-I5,395277,342642,0.8668,1381933,1846,0.0259,0.0054,0.27,499.03,1.26
2014-05-15,partner-ebay-es,WSR-BLP-I5,362239,313991,0.8668,1255871,1615,0.0182,0.0051,0.28,444.20,1.23
2014-06-03,partner-ebay-es,WSR-BLP-I5,398029,337501,0.8479,1367582,1650,0.0173,0.0049,0.28,455.05,1.14
2014-06-11,partner-ebay-es,WSR-BLP-I5,373794,324673,0.8686,1338491,1662,0.0136,0.0051,0.27,451.54,1.21
2014-04-28,partner-ebay-es,WSR-BLP-I5,439967,373129,0.8481,1476943,1945,0.0162,0.0052,0.27,530.19,1.21
2014-06-07,partner-ebay-es,WSR-BLP-I5,323296,278898,0.8627,1157694,1446,0.0177,0.0052,0.28,404.13,1.25
2014-04-23,partner-ebay-es,WSR-BLP-I5,419309,368772,0.8795,1487123,1853,0.0154,0.005,0.27,503.00,1.20
2014-06-05,partner-ebay-es,WSR-BLP-I5,374998,320451,0.8545,1314584,1578,0.0337,0.0049,0.28,440.72,1.18
2014-04-15,partner-ebay-es,WSR-BLP-I5,398025,342662,0.8609,1363720,1659,0.0189,0.0048,0.27,446.27,1.12
2014-05-25,partner-ebay-es,WSR-BLP-I5,416252,363041,0.8722,1494476,1885,0.011,0.0052,0.28,534.33,1.28
2014-05-14,partner-ebay-es,WSR-BLP-I5,366168,317488,0.8671,1279479,1612,0.0218,0.0051,0.26,417.03,1.14
2014-05-08,partner-ebay-es,WSR-BLP-I5,398454,346554,0.8697,1396856,1733,0.0187,0.005,0.29,494.28,1.24
2014-05-06,partner-ebay-es,WSR-BLP-I5,396042,344892,0.8708,1376269,1691,0.0304,0.0049,0.28,465.38,1.18
2014-06-04,partner-ebay-es,WSR-BLP-I5,394464,333801,0.8462,1346124,1678,0.0289,0.005,0.28,470.41,1.19
2014-04-20,partner-ebay-es,WSR-BLP-I5,410721,360843,0.8786,1443426,1942,0.0241,0.0054,0.26,512.83,1.25
2014-05-16,partner-ebay-es,WSR-BLP-I5,364164,316744,0.8698,1273572,1668,0.0142,0.0053,0.28,467.95,1.29
2014-05-04,partner-ebay-es,WSR-BLP-I5,395461,341713,0.8641,1365009,1700,0.0297,0.005,0.28,467.87,1.18
2014-05-24,partner-ebay-es,WSR-BLP-I5,342045,297953,0.8711,1231375,1575,0.0094,0.0053,0.28,448.63,1.31
2014-05-18,partner-ebay-es,WSR-BLP-I5,403355,353019,0.8752,1424302,1911,0.0185,0.0054,0.28,538.33,1.33
2014-05-30,partner-ebay-es,WSR-BLP-I5,371900,325909,0.8763,1378439,1634,0.0198,0.005,0.28,458.57,1.23
2014-04-17,partner-ebay-es,WSR-BLP-I5,351185,308405,0.8782,1262884,1803,0.0174,0.0058,0.28,497.47,1.42
2014-05-02,partner-ebay-es,WSR-BLP-I5,374353,324580,0.867,1311682,1593,0.0245,0.0049,0.27,427.95,1.14
2014-04-24,partner-ebay-es,WSR-BLP-I5,439082,379885,0.8652,1516111,1967,0.0219,0.0052,0.26,505.93,1.15
2014-04-16,partner-ebay-es,WSR-BLP-I5,361590,313790,0.8678,1261951,1630,0.0303,0.0052,0.27,440.04,1.22
2014-05-26,partner-ebay-es,WSR-BLP-I5,438969,379900,0.8654,1543023,1936,0.0107,0.0051,0.27,516.03,1.18
2014-06-02,partner-ebay-es,WSR-BLP-I5,410281,352595,0.8594,1459688,1822,0.0135,0.0052,0.28,504.67,1.23
2014-05-12,partner-ebay-es,WSR-BLP-I5,392045,340434,0.8684,1356934,1597,0.0208,0.0047,0.28,447.01,1.14
2014-05-21,partner-ebay-es,WSR-BLP-I5,443134,382044,0.8621,1554589,2085,0.0188,0.0055,0.27,564.23,1.27
2014-06-08,partner-ebay-es,WSR-BLP-I5,365900,316556,0.8651,1307843,1657,0.0172,0.0052,0.27,450.32,1.23
2014-05-09,partner-ebay-es,WSR-BLP-I5,328014,286759,0.8742,1160306,1364,0.0215,0.0048,0.28,388.06,1.18
2014-05-19,partner-ebay-es,WSR-BLP-I5,430099,371095,0.8628,1472445,1944,0.0172,0.0052,0.27,524.13,1.22
2014-06-10,partner-ebay-es,WSR-BLP-I5,377266,325424,0.8626,1342521,1768,0.0296,0.0054,0.28,488.43,1.29
2014-05-29,partner-ebay-es,WSR-BLP-I5,398617,348600,0.8745,1449678,1699,0.0325,0.0049,0.29,486.59,1.22
2014-05-20,partner-ebay-es,WSR-BLP-I5,427686,371594,0.8688,1511248,1944,0.0251,0.0052,0.29,554.67,1.30
2014-06-09,partner-ebay-es,WSR-BLP-I5,394943,339408,0.8594,1386349,1734,0.0214,0.0051,0.29,503.16,1.27
2014-04-22,partner-ebay-es,WSR-BLP-I5,432029,376361,0.8711,1508352,2017,0.034,0.0054,0.27,535.98,1.24
2014-04-29,partner-ebay-es,WSR-BLP-I5,396794,341089,0.8596,1364056,1619,0.014,0.0047,0.27,441.16,1.11
2014-06-01,partner-ebay-es,WSR-BLP-I5,420600,367432,0.8736,1525553,2049,0.0149,0.0056,0.27,560.64,1.33
2014-05-01,partner-ebay-es,WSR-BLP-I5,410339,360667,0.8789,1462669,1851,0.0217,0.0051,0.27,505.19,1.23
2014-05-10,partner-ebay-es,WSR-BLP-I5,310692,271747,0.8747,1100949,1360,0.023,0.005,0.28,383.59,1.23
2014-04-27,partner-ebay-es,WSR-BLP-I5,445889,384975,0.8634,1538188,2114,0.0321,0.0055,0.25,527.25,1.18
2014-04-25,partner-ebay-es,WSR-BLP-I5,394248,341736,0.8668,1377186,1802,0.028,0.0053,0.26,473.70,1.20
2014-05-23,partner-ebay-es,WSR-BLP-I5,382631,331934,0.8675,1349970,1703,0.0173,0.0051,0.27,463.66,1.21
2014-05-22,partner-ebay-es,WSR-BLP-I5,419383,364703,0.8696,1483782,1829,0.0224,0.005,0.27,500.15,1.19
2014-05-28,partner-ebay-es,WSR-BLP-I5,450113,389052,0.8643,1595951,2059,0.0144,0.0053,0.27,554.05,1.23
2014-04-18,partner-ebay-es,WSR-BLP-I5,358530,320393,0.8936,1324247,1802,0.0238,0.0056,0.27,492.29,1.37
2014-04-21,partner-ebay-es,WSR-BLP-I5,507556,433447,0.854,1686939,2396,0.016,0.0055,0.26,615.40,1.21
2014-05-03,partner-ebay-es,WSR-BLP-I5,351943,301262,0.856,1212506,1550,0.0258,0.0051,0.26,407.48,1.16
2014-05-17,partner-ebay-es,WSR-BLP-I5,335697,291875,0.8695,1196558,1644,0.0226,0.0056,0.28,455.55,1.36
2014-04-30,partner-ebay-es,WSR-BLP-I5,378778,330383,0.8722,1334118,1664,0.0183,0.005,0.26,427.93,1.13
2014-05-11,partner-ebay-es,WSR-BLP-I5,378414,330916,0.8745,1337007,1654,0.0253,0.005,0.28,465.40,1.23
2014-06-06,partner-ebay-es,WSR-BLP-I5,355109,304932,0.8587,1256399,1579,0.0193,0.0052,0.27,431.10,1.21
2014-05-13,partner-ebay-es,WSR-BLP-I5,373554,325566,0.8715,1294220,1541,0.029,0.0047,0.29,444.64,1.19
2014-05-07,partner-ebay-es,WSR-BLP-I5,376124,327407,0.8705,1317419,1635,0.0262,0.005,0.27,448.92,1.19
2014-04-27,partner-ebay-es,WSR-SRP-I5,1466841,1149624,0.7837,4170899,8707,0.015,0.0076,0.21,1848.57,1.26
2014-05-06,partner-ebay-es,WSR-SRP-I5,1406898,1102290,0.7835,3964544,7628,0.0138,0.0069,0.21,1619.09,1.15
